"post-f1a-entity-v1","Z1-E04-A-COPILOT","A","E04","A","¿Quiénes son Rosa y Sebastián en Valentín Protección Integral?","Copilot","Microsoft Copilot","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E04-A-COPILOT/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E04-A-PERPLEXITY","A","E04","A","¿Quiénes son Rosa y Sebastián en Valentín Protección Integral?","Perplexity","Perplexity","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E04-A-PERPLEXITY/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E05-A-CHATGPT","A","E05","A","What is Valentín Protección Integral?","ChatGPT","ChatGPT","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E05-A-CHATGPT/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E05-A-GOOGLE","A","E05","A","What is Valentín Protección Integral?","Google","Google generative search surface","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E05-A-GOOGLE/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E05-A-COPILOT","A","E05","A","What is Valentín Protección Integral?","Copilot","Microsoft Copilot","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E05-A-COPILOT/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E05-A-PERPLEXITY","A","E05","A","What is Valentín Protección Integral?","Perplexity","Perplexity","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E05-A-PERPLEXITY/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E06-A-CHATGPT","A","E06","A","Who runs Valentín Protección Integral and what type of insurance business is it?","ChatGPT","ChatGPT","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E06-A-CHATGPT/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E06-A-GOOGLE","A","E06","A","Who runs Valentín Protección Integral and what type of insurance business is it?","Google","Google generative search surface","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E06-A-GOOGLE/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E06-A-COPILOT","A","E06","A","Who runs Valentín Protección Integral and what type of insurance business is it?","Copilot","Microsoft Copilot","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E06-A-COPILOT/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
"post-f1a-entity-v1","Z1-E06-A-PERPLEXITY","A","E06","A","Who runs Valentín Protección Integral and what type of insurance business is it?","Perplexity","Perplexity","unknown","unknown","unknown","unknown","unknown","new_independent_conversation","unknown","unknown","unknown","unknown","unknown","pending","pending","pending","pending","pending","pending","pending","unknown","unknown","unknown","artifacts/ai-visibility/f1-post/Z1-E06-A-PERPLEXITY/response.txt","pending","operator","pending","pending","pending","pending","pending","pending","pending","pending",""
